Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Alcohol content (product.metafields.custom.alcohol),Appellation/Area (product.metafields.custom.appellation),Display in (product.metafields.custom.display_in),Warehouse Bin (product.metafields.custom.warehouse_bin),Bio (product.metafields.filter.bio),Country (product.metafields.filter.country),Grapes (product.metafields.filter.grapes),Grapes-dominant (product.metafields.filter.grapes-dominant),Type (product.metafields.filter.type),Region (product.metafields.filters.region),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Restricciones de edad (product.metafields.shopify.age-restrictions),Color (product.metafields.shopify.color-pattern),País (product.metafields.shopify.country),Preferencias alimentarias (product.metafields.shopify.dietary-preferences),Tipo de evento (product.metafields.shopify.event-type),Región (product.metafields.shopify.region),Dulzura del vino (product.metafields.shopify.wine-sweetness),Variedad de vino (product.metafields.shopify.wine-variety),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
parato-xarello,PARATÓ XAREL·LO,"<p><strong>VIEW</strong>: The wine has a pale straw color with greenish-gray reflections, bright and shiny, with a clear ""tear"".</p>
<p><strong>BOUQUET</strong>: Primary aromas of fresh fruit (pear, banana, lime) and tropical fruit (immature pineapple); notes of white flowers (jasmine) and a slight balsamic tinge (pine needles) appear in development.</p>
<p><strong>MOUTH</strong>: The taste is fresh, persistent, enveloping, with fruity and citrus notes and pronounced acidity. The aftertaste is long, refreshing (herbal tones and lime), with a final touch of Mediterranean forests (wood, needles, wilted leaves).</p>",PARATÓ,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, Catalonia, catalunya, Cataluña, españa, libelula, nacional, penedes, regional, seco, spain, xarello",true,Vintage,2023,,Size,0.75 L,,,,,749,1000.0,shopify,deny,manual,9.30,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/vINOborgonaburgundy_13.png?v=1745431223,1,"",false,,,,,,,,,,,,,,"12,5%",Penedès,All collections,F41,TRUE,Spain,Xarel·lo,Xarel·lo,White wine,Catalunya,,,,,,,,,,,,,,,kg,,4.45,active
parato-xarello,,,,,,,,,2024,,,0.75 L,,,,,853,1000.0,shopify,deny,manual,9.50,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4.83,
tampesta-golan,TAMPESTA GOLÁN PRIETO PICUDO,"<p><strong>VIEW</strong>: High colour intensity, with an attractive cherry red colour with ruby red<br>cherry edges.<br><strong>BOUQUET:</strong> High intensity with aromas reminiscent of liquorice and dried fruit (plums and dried apricots) on a sweet blackberry and subtly balsamic.<br><strong>MOUTH:</strong> The attack is silky and pleasant. With just the right polished tannin, powerful body and a fleshy and warm palate. Long aftertaste, persistent and unctuous, reminiscent of sultana fruit and spices (dried apricots and cocoa).</p>
<p><strong>AGEING</strong>: 26 months in French oak barrels.</p>
<p><strong>FOOD PAIRING:</strong> Red and white meats,<br>stews, Galician stew, churrasco (steak), small game,<br>oily fish, well-seasoned rice and pasta dishes and<br>seasoned rice and pasta dishes and cured and semi-cured cheeses.</p>",TAMPESTA,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, castilla y leon, españa, León, nacional, prieto picudo, seco, spain",true,Vintage,2015,,Size,0.75 L,,,,,311,1000.0,shopify,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image_27.jpg?v=1691059864,1,"",false,,,,,,,,,,,,,,14%,León,All collections,I41,,Spain,Prieto Picudo,Prieto Picudo,Red wine,Castilla y León,,,,,,,,,,,,,,,kg,,6.60,active
tampesta-golan,,,,,,,,,2021,,,0.75 L,,,,,878,1000.0,shopify,deny,manual,14.50,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,6.93,
tampesta-tinto-roble,TAMPESTA PRIETO PICUDO ROBLE,<p><strong>VIEW</strong>: The wine is cherry red in color with a hint of mahogany.</p><p><strong>BOUQUET</strong>: Intense aroma of cherry and plum with balsamic and spicy notes (vanilla).</p><p><strong>MOUTH</strong>: Powerful and rich flavor with pronounced tannins and a long fruity aftertaste (prune).</p>,TAMPESTA,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, castilla y leon, españa, León, nacional, prieto picudo, seco, spain, tinto",true,Vintage,2021,,Size,0.75 L,,,,,315,1000.0,shopify,deny,manual,8.65,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image_28.jpg?v=1691059914,1,"",false,,,,,,,,,,,,,,13%,León,All collections,I42,,Spain,Prieto Picudo,Prieto Picudo,Red wine,Castilla y León,,,,,,,,,,,,,,,kg,,4.15,active
cami-den-poca-sang,HUGAS DE BATLLE CAMÍ D'EN POCA SANG,"<p><strong>VIEW</strong>: The wine has a pleasant pure pink color.</p>
<p><strong>BOUQUET</strong>: Typical fresh fruity aroma of Garnacha.</p>
<p><strong>MOUTH</strong>: The flavor is refreshing, pleasant, medium intensity. An easy to drink well balanced wine.</p>",HUGAS DE BATLLE,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Rose Wine,"all collections, Catalonia, catalunya, Cataluña, emporda, españa, garnacha, negra, rosa, seco",true,Vintage,2022,,Size,0.75 L,,,,,246,1000.0,shopify,deny,manual,15.95,16.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/KEOwNWngTxKucVncZSyKQw_pb_600x600_88b5e033-6e19-4251-a014-86f1a97790c5.jpg?v=1691056924,1,"",false,,,,,,,,,,,,,,15%,Empordà,All collections,H22,,Spain,Garnacha Negra,Grenache,Rose wine,Catalunya,,,,,,,,,,,,,,,kg,,8.79,active
coma-de-vaixell,HUGAS DE BATLLE COMA DE VAIXELL,"<p><strong>VIEW</strong>: A wine of intense dark red color with a purple tint.</p>
<p><strong>BOUQUET</strong>: Strong and complex aroma with notes of ripe red fruits and specific woody and spicy notes from barrel aging.</p>
<p><strong>MOUTH</strong>: Refreshing and soft flavor with a hint of fruit and herbs. Long refreshing aftertaste.</p>",HUGAS DE BATLLE,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, barcelona, cabernet sauvignon, cariñena, Catalonia, catalunya, cataluña, emporda, españa, garnacha, merlot, nacional, regional, seco, syrah, tinto",true,Vintage,2018,,Size,0.75 L,,,,,247,1000.0,shopify,deny,manual,14.05,15.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/taqbo8e7ltwmdkg3ksv578wy4sq6yrmi.jpg?v=1691057173,1,"",false,,,,,,,,,,,,,,"14,5%",Empordà,All collections,H22,,Spain,Cabernet Sauvignon / Merlot  / Syrah,Cabernet Sauvignon,Red wine,Catalunya,,,,,,,,,,,,,,,kg,,8.24,active
ramon-roqueta-garnacha,RAMON ROQUETA GARNACHA,"<p><strong>VIEW</strong>: Lively cherry color.</p>
<p><strong>BOUQUET</strong>: Romas of red fruit on a floral background.</p>
<p><strong>MOUTH</strong>: Fresh and friendly, inviting to repeat the drink.</p>
<p><strong>FOOD PAIRING: </strong>Ideal to pair with fresh pasta in light sauces, grilled lamb, and cheeses.<br></p>",RAMÓN ROQUETA,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Catalonia, catalunya, Cataluña, españa, garnacha, nacional, red, regional, spain, tinto",true,Vintage,2022,,Size,0.75 L,,,,,304,1000.0,shopify,deny,manual,5.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/RR_Garnatxa_VO_1080x_1_-Photoroom.png-Photoroom.jpg?v=1709135739,1,"",false,,,,,,,,,,,,,,14%,Catalunya,All collections,G14,,Spain,Garnacha Tinta,Grenache,Red wine,Catalunya,,,,,,,,,,,,,,,kg,,2.65,active
abadal-mando,ABADAL MANDO,"<p><strong>AGING: </strong>Aged in oak barrels and clay amphorae.</p>
<p><strong>VIEW</strong>: A cherry-colored wine</p>
<p><strong>BOUQUET:</strong> Abadal Mandó transports us to the heart of the Bages forest with floral aromas, carob, and undergrowth, and a spicy background of licorice and ripe fruit.</p>
<p><strong>Mouth:</strong> The palate is balanced, luscious, and round, with a finish that recalls the aromatic typicity of this variety and a lively acidity that gives it a long life in the glass. Freshness, elegance, and varietal identity.</p>
<p><strong>FOOD PAIRING:</strong> Sea and mountain rice, risottos, grilled tuna, meats accompanied by mushrooms, or sushi.</p>",ABADAL,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Catalonia, catalunya, Cataluña, españa, mando, nacional, pla de bages, seco, spain, tinto",true,Vintage,2021,,Size,0.75 L,,,,,641,1000.0,shopify,deny,manual,15.90,16.55,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/wo5495eoms2z2kcg8vf53onm2wqbkxso-transformed.jpg?v=1691053375,1,"",false,,,,,,,,,,,,,,"12,5%",D.O. Pla de Bages,All collections,F11,,Spain,Mandó,Mandó,Red wine,Catalunya,,,,,,,,,,,,,,,kg,,7.99,active
abadal-picapoll,ABADAL PICAPOLL,"<p><strong>AGING: </strong>Fermentation and aging on lees for 3 months, which give the wine volume and complexity.</p>
<p><strong>VIEW</strong>: Pale yellow in color with a greenish cast</p>
<p><strong>BOUQUET</strong>: Singular, elegant, and seductive, it combines citrus notes, white fruit (pineapple and apricot), and floral notes from the forest environment (fennel, lavender, and mint).</p>
<p><strong>MOUTH</strong>: Very fresh and light wine with an excellent combination of fruity and floral notes, pleasant acidity and long refreshing aftertaste.</p>
<p><strong>FOOD PAIRING: </strong>Tagliatelle with mushroom sauce, sashimi, salt-crusted sea bream, or tarte Tatin.<br></p>",ABADAL,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, Catalonia, catalunya, Cataluña, españa, pla de bages, seco",true,Vintage,2023,,Size,0.75 L,,,,,642,1000.0,shopify,deny,manual,14.10,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/w8oonc1hgjp0fmjo6p2v81km79tz8vwu-transformed.jpg?v=1691053906,1,"",false,,,,,,,,,,,,,,13%,Pla de Bages,All collections,F12,,Spain,Picapoll Blanco,Picapoll Blanco,White wine,Catalunya,,,,,,,,,,,,,,,kg,,7.26,active
lafou-els-amelers,LA FOU ELS AMELERS,"<p><strong>VIEW</strong>: The wine is a clear straw color. </p><p><strong>BOUQUET</strong>: Rich aroma of citrus fruits (lemon and grapefruit) and flowers (jasmine) with hints of ripe apricots and green almonds.</p><p><strong>MOUTH</strong>: Pleasant, well-structured flavor with light acidity and a long lemon-floral aftertaste.</p>",LAFOU,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, Catalonia, catalunya, Cataluña, españa, garnacha blanca, nacional, regional, spain, terra alta",true,Vintage,2023,,Size,0.75 L,,,,,911,1000.0,shopify,deny,manual,15.85,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image_20.jpg?v=1691059238,1,"",false,,,,,,,,,,,,,,"13,5%",D.O. Terra Alta,All collections,F22,,Spain,Garnatxa Blanca,Grenache Blanc,White wine,Catalunya,,,,,,,,,,,,,,,kg,,9.25,active
lafou-els-amelers,,,,,,,,,2024,,,0.75 L,,,,,935,1000.0,shopify,deny,manual,15.85,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,9.25,
lafou-el-sender,LA FOU EL SENDER,"<p><strong>VIEW</strong>: A wine of deep ruby red color.</p>
<p><strong>BOUQUET</strong>: Rich aromas of dark ripe fruits, dry herbs and balsamic notes typical of Terra Alta wines.</p>
<p><strong>MOUTH</strong>: Excellent balance between volume and freshness.</p>",LAFOU,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, Catalonia, catalunya, Cataluña, españa, garnacha, lafou, morenillo, nacional, regional, spain, syrah, terra alta, tinto",true,Vintage,2021,,Size,0.75 L,,,,,643,1000.0,shopify,deny,manual,12.50,13.15,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/image_19.jpg?v=1691059187,1,"",false,,,,,,,,,,,,,,14%,Terra Alta,All collections,F21,,Spain,Garnacha / Syrah / Morenillo,Grenache,Red wine,Catalunya,,,,spain,,,,,rojo,,,,,,kg,,7.07,active
parato-blanco-atica-blanc,PARATÓ ÀTICA BLANC TRES X TRES,"<p><strong>AGING: </strong><span>Later aging of 4 months with battonage on lies up to 3 times per week where partially performs mal-lactic fermentation.</span></p>
<p><strong>VIEW</strong>: <span>Dry straw yellow color and oily, shiny gold-walnut reflections and powerful, dense tears.</span></p>
<p><strong>BOUQUET</strong>: <span>Powerful with tertiary aromas like balsamic, liquor, barrel toast, chamomile, caramelized fruit, and dried vegetables.</span></p>
<p><strong>MOUTH</strong>: Complex and creamy with earthy, mineral, and wood-derived sensations, a long aftertaste of fruits in liqueur, and notes of aged whiskey.</p>
<p><strong><span class=""wixui-rich-text__text"">FOOD PAIRING:</span></strong><span class=""wixui-rich-text__text""> </span><span class=""wixui-rich-text__text"">Ideal to accompany pasta, rice, grilled vegetables, and hearty fish stews. Pairs perfectly with aged cheeses.</span></p>
<p class=""font_7 wixui-rich-text__text""><span class=""wixui-rich-text__text""><span class=""wixGuard wixui-rich-text__text"">​</span></span></p>",PARATÓ,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, Catalonia, catalunya, Cataluña, chardone, chardonnay, españa, macabeo, ORGANIC, penedes, xarello",true,Vintage,2021,,Size,0.75 L,,,,,294,1000.0,shopify,deny,manual,15.40,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/ParatoBlancoAticaBlanc.jpg?v=1685613892,1,"",false,,,,,,,,,,,,,,13%,Penedès,All collections,F41,TRUE,Spain,Xarel·lo / Chardonnay / Macabeo,Xarel·lo,White wine,Catalunya,,,,,,,,,,,,,,,kg,,7.82,active
forcada-la-forcada-seleccion,LA FORCADA GARNACHA,"<p><strong>VIEW</strong>: The wine has an intense and bright cherry colour with a pomegranate hue. </p><p><strong>BOUQUET</strong>: Very complex and perfectly balanced aromas of ripe fruit, cocoa, spices and noble wood. </p><p><strong>MOUTH</strong>: A powerful yet elegant wine with a lovely long aftertaste.</p>",FORCADA,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, españa, garnacha, La Rioja, nacional, seco, spain, tinto",true,Vintage,2020,,Size,0.75 L,,,,,644,1000.0,shopify,deny,manual,18.25,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/IMG-2886.png?v=1716403325,1,"",false,,,,,,,,,,,,,,15%,Rioja,All collections,K42,,Spain,Garnacha,Grenache,Red wine,Rioja,,,,,,,,,,,,,,,kg,,5.51,active
forcada-la-forcada-seleccion,,,,,,,,,2021,,,0.75 L,,,,,931,1000.0,shopify,deny,manual,18.25,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.61,
baigorri-crianza-tempranillo,BAIGORRI CRIANZA TEMPRANILLO,"<p><strong>AGING: </strong><span>The aging phase lasts 14 months in French (90%) and American (10%) oak barrels.</span></p>
<p><strong>VIEW: </strong>Wine with an intense cherry color and medium-high layer.</p>
<p><strong>BOUQUET:</strong> <span>Aromas of black fruit and compote, spaces and dairy stand out.</span></p>
<p><strong>MOUTH: </strong>The palate is elegant, fresh and silky and shows a long aftertaste.</p>
<p><strong>FOOD PAIRING: </strong>It's an ideal wine for all kinds of stews, seasonal vegetables, white meats, and light game, as well as rice dishes and tapas in general.</p>",BAIGORRI,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, doc, elegante, españa, garnacha, garnacha negra, manual, Rioja, rioja alavesa, seco, sedoso, tempranillo, tinto",true,Vintage,2020,,Size,1.5 L,,,,,959,1000.0,shopify,deny,manual,29.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/BaigorriCrianzaTempranillo.jpg?v=1685612691,1,"",false,,,,,,,,,,,,,,"14,5%",D.O.C. Rioja,All collections,K31,,Spain,Tempranillo / Garnacha,Tempranillo,Red wine,Rioja,,,,,,,,,,,,,,,kg,,15.17,active
baigorri-crianza-tempranillo,,,,,,,,,2021,,,0.75 L,,,,,915,1000.0,shopify,deny,manual,13.10,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,7.40,
mascaro-cava-indomit-gran-reserva-blanc-de-noirs-brut-nature,MASCARÓ CAVA BRUT NATURE INDÒMIT BLANC DE NOIRS GRAN RESERVA,"<p><strong>VIEW</strong>: Pale yellow in color with greenish reflections and bright and crystalline appearance. The bubbles are fine and have a good detachment.</p><p><strong>BOUQUET</strong>: Elegant expression of fruit with clean notes of fresh yeast.</p><p><strong>MOUTH</strong>: In the mouth it is dry, tonic and balanced, with structure. Good persistence in the mouth and pleasant finish.</p>",MASCARÓ,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Sparkling Wine,"all collections, blanco, brut nature, catalonia, catalunya, cataluña, Cava, españa, espumoso, extrabrut, garnacha, mascaro, nacional, NV",true,Size,0.75 L,,,,,,,,277,1000.0,shopify,deny,manual,19.70,21.50,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/MascaroCavaIndomitGranReservaBlancdeNoirsBrutNature.jpg?v=1685613839,1,"",false,,,,,,,,,,,,,,12%,Cava,All collections,D11,,Spain,Garnacha,Grenache,Sparkling wine,Catalunya,,,,,,,,,,,,,,,kg,,11.03,active
chateau-fargueirol-chateauneuf-du-pape-come-dantan,CHÂTEAUNEUF DU PAPE COME D'ANTAN,"<p><strong>AGING: </strong>Aged for 15 months in Austrian oak barrels. Very light filtration before bottling.</p>
<p><strong><br>VIEW</strong>: A deep ruby red colour.</p>
<p><strong>BOUQUET</strong>: This cuvée combines the power of the emblematic terroirs with the finesse of the aromas from the symphony of 13 grape varieties of the appellation.</p>
<p><strong>MOUTH: </strong>Complex and well-balanced due to the detailed winemaking process and the blend of 13 grape varieties.</p>
<p><strong>FOOD PAIRING: </strong>It could pair well with hearty meats, game, and rich stews.<br></p>",CHÂTEAU FARGUEIROL,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, antan, bourboulenc, chateauneur, cinsault, clairette, counoise, Côtes du Rhône, france, francia, garnacha, grenache, internacional, mourvedre, muscardin, pape, picardan, picpoul, roussanne, syrah, terret noir, tinto, vaccarese",true,Vintage,2019,,Size,0.75 L,,,,,155,1000.0,shopify,deny,manual,54.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/Disenosintitulo_39_843826b9-0a41-4ef7-8c89-1bb2a49db74f.png?v=1724265241,1,"",false,,,,,,,,,,,,,,15%,A.O.C. Châteauneuf-du-pape,All collections,N11,,France,Counoise / Picpoul / Vaccarèse / Bourboulenc / Muscardin / Grenache / Mourvèdre / Roussanne / Clairette / Picardan / Syrah / Terret Noir / Cinsault,Counoise,Red wine,Rhone Valley,,,,,,,,,,,,,,,kg,,19.50,active
domaine-royet-bourgogne-cotes-du-couchois,DOMAINE DU BEAUREGARD BOURGOGNE CÔTES DU COUCHOIS,"<p><strong>VIEW</strong>: Intense ruby ​​color with a purple tint..</p>
<p><strong>BOUQUET</strong>: Aroma of red and black ripe fruits</p>
<p><strong>MOUTH</strong>: The taste is rich, structured, with pronounced tannins, but well balanced, with a long soft aftertaste.</p>",DOMAINE DU BEAUREGARD,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, borgoña, Bourgogne, burgundy, france, francia, internacional, pinot noir, seco, tinto",true,Vintage,2022,,Size,0.75 L,,,,,211,1000.0,shopify,deny,manual,23.50,24.50,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/DomaineduBeauregardBourgogneCotesduCouchois.jpg?v=1685613188,1,"",false,,,,,,,,,,,,,,"12,5%",A.O.C. Côtes du Couchois,All collections,N42,,France,Pinot Noir,Pinot Noir,Red wine,Burgundy (Bourgogne),,,,,,,,,,,,,,,kg,,8.03,active
mas-vida-eterna,VIDA ETERNA BLANCO,<p><strong>VIEW</strong>: Strong and natural</p><p><strong>BOUQUET</strong>: Flavorful</p><p><strong>MOUTH</strong>: Lively and rich flavor</p>,MAS VIDA,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, Catalonia, catalunya, Cataluña, chardonnay, emporda, españa, nacional, regional, spain",true,Vintage,2019,,Size,0.75 L,,,,,272,1000.0,shopify,deny,manual,27.90,29.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/MasVidaEternaBlanc.jpg?v=1685613804,1,"",false,,,,,,,,,,,,,,14%,Empordà,All collections,E33,TRUE,Spain,Chardonnay,Chardonnay,White wine,Catalunya,,,,,,,,,,,,,,,kg,,16.00,active
chateau-saint-esteve-cuvee-classique-corbieres-blanc,CHÂTEAU SAINT-ESTEVE CUVÉE CLASSIQUE BLANC,"<p><strong>VIEW</strong>: Pale colour with green tints. </p><p><strong>BOUQUET</strong>: A nose of white fruits and exotic fruits.</p><p><strong>MOUTH</strong>: Well-balanced on the palate with freshness and minerality. Full-bodied and crisp on the palate, with a fresh fruitiness faithful to the nose. Long, pleasant finish.</p>",CHÂTEAU SAINT-ESTEVE,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",White Wine,"all collections, blanco, corbieres, france, francia, internacional, Languedoc-Roussillon, marsanne, roussanne, seco",true,Vintage,2021,,Size,0.75 L,,,,,180,1000.0,shopify,deny,manual,17.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0757/6236/8852/files/IMG-2867.png?v=1716456812,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.P. Corbières,All collections,M43,,France,Roussanne / Marsanne,Roussanne,White wine,Languedoc-Roussillon,,,,,,,,,,,,,,,kg,,5.52,active
chateau-saint-esteve-cuvee-classique-corbieres-blanc,,,,,,,,,2024,,,0.75 L,,,,,966,1000.0,shopify,deny,manual,17.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,5.79,
chateau-saint-esteve-cuvee-classique-corbieres-rouge,CHÂTEAU SAINT-ESTEVE CUVÉE CLASSIQUE ROUGE,"<p><strong>VIEW</strong>: Very deep colour.</p><p><strong>BOUQUET</strong>: Very expressive nose, with notes of ripe red berries (blackcurrant, blackberry).</p><p><strong>MOUTH</strong>: The attack on the palate is beautiful, rich with an explosion of fruit. The tannins are well-coated and the wine is smooth and full-bodied. The finish is long, with fruit and spices. Pure indulgence.</p>",CHÂTEAU SAINT-ESTEVE,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Red Wine,"all collections, corbieres, france, francia, garnacha negra, internacional, Languedoc-Roussillon, seco, syrah, tinto",true,Vintage,2022,,Size,0.75 L,,,,,763,1000.0,shopify,deny,manual,18.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0757/6236/8852/files/IMG-2689.png?v=1715177489,1,"",false,,,,,,,,,,,,,,"13,5%",A.O.P. Corbières,All collections,M43,,France,Grenache Noir / Syrah,Grenache,Red wine,Languedoc-Roussillon,,,,,,,,,,,,,,,kg,,5.68,active
